status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
127857990695807_446498748831728,"Time travel is a tricky business. It involves not just a great deal of energy, but a great deal of self control, lest the past be altered in a way that makes the future vanish. Of course, this is all the realm of fiction, as everyone knows.

What we propose is that it is more than mere fancy, that moving through time, in either direction, is not only possible, but has occurred already (or, rather, will occur in a fashion that has already affected us in the present; discussing time travel is funny when it comes to tense). We propose there is a message being sent through time from someone desperate to get home to someone desperate to find them. We propose there is evidence, evidence that we are willing to share, to show there is more than just fiction when it comes to time travel.

When we say that we tell stories you can touch, this refers to more than simply the physical items that you hold in your hand. Our stories are steeped in real history, with narratives that reward research into the items we send. For the curious, they provide a rich web of supporting material that we do not include, blurring the line between reality and fiction in a unique and entertaining way via post.

Temps Fugit is but one of the experiences we offer to our members. Apply for membership now, and allow us to give you a story that you'll tell and retell for the rest of your life.

https://www.mysteriouspackage.com/",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-02-19 20:32:02,365,12,28,365,0,0,0,0,0
127857990695807_445438075604462,"This typeface is lovely, but it is the story surrounding it that makes this something truly remarkable.",The Gorgeous Typeface That Drove Men Mad and Sparked a 100-Year Mystery,link,http://gizmodo.com/the-gorgeous-typeface-that-drove-men-mad-and-sparked-a-1686081182?utm_content=buffer4a863&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-02-17 10:47:37,102,0,26,102,0,0,0,0,0
127857990695807_445201322294804,"The King in Yellow is, as many know, a physical book, a collection of short stories, many of which are early examples of weird fiction, the sort that inspired H. P. Lovecraft, among myriad others. 

What we propose is that it is more than a mere anthology, that the stories are more than fiction, and that great truths lie in the pages of what some might dismiss as just a book. We propose the titular play was really performed, that the publisher, F. Tennyson Neely, was a significant part of the popularization of these stories for reasons beyond the mighty dollar. We propose there is evidence, evidence that we are willing to share, to show there is more than just fiction contained within The King in Yellow.

When we say that we tell stories you can touch, this refers to more than simply the physical items that you hold in your hand. Our stories are steeped in real history, with narratives that reward research into the items we send. For the curious, they provide a rich web of supporting material that we do not include, blurring the line between reality and fiction in a unique and entertaining way via post.

The King in Yellow is but one of the experiences we offer to our members. Apply for membership now, and allow us to give you a story that you'll tell and retell for the rest of your life.

https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-02-16 22:29:55,364,25,29,364,0,0,0,0,0
127857990695807_442518192563117,"Some experiences may begin with someone reading aloud from a book, stolen from a library, that was bound in human skin.",Harvard discovers a few of its library books are bound in human flesh,link,https://m.roadtrippers.com/blog/harvard-discovers-three-of-its-library-books-are-bound-in-human-flesh?utm_content=bufferb38f0&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-02-11 09:46:59,88,1,14,88,0,0,0,0,0
127857990695807_442269239254679,"""Everyone loves stories.""",Your Brain On Stories,link,http://www.blog.theteamw.com/2014/11/04/your-brain-on-stories/?utm_content=buffer6938f&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-02-10 16:53:16,23,0,2,23,0,0,0,0,0
127857990695807_442085119273091,"Some experiences may begin with the discovery of a staked skeleton. ""Hysteria,"" indeed.","""Vampire Grave"" in Bulgaria Holds a Skeleton With a Stake Through Its Heart",link,http://www.smithsonianmag.com/smart-news/vampire-grave-bulgaria-holds-skeleton-stake-through-its-heart-180953004/?utm_content=buffer61bb2&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-02-10 09:38:13,93,0,21,93,0,0,0,0,0
127857990695807_441796035968666,"Members shall find that a new curiosity is now available on our website, one that has been requested a great number of times.",,status,,2015-02-09 17:52:56,47,1,1,47,0,0,0,0,0
127857990695807_439077486240521,"Some experiences begin with news of a strange and malevolent chamber uncovered during routine construction.

http://www.thebeaverton.com/toronto/item/1730-subway-tunnel-workers-just-going-to-pretend-they-didn-t-find-that-chamber-of-skulls",Subway tunnel workers just going to pretend they didn't find that chamber of skulls - The...,link,http://www.thebeaverton.com/toronto/item/1730-subway-tunnel-workers-just-going-to-pretend-they-didn-t-find-that-chamber-of-skulls,2015-02-03 17:28:36,163,7,56,163,0,0,0,0,0
127857990695807_438085739673029,"We have once again brought Surprise Me back as an option for our members. It is a perfect way to send yourself something without knowing which of our curated experiences we shall send, or to bring more mystery to a gift you want to give.

We even upgrade some rare, lucky orders to one of our Signature Bespoke experiences. Membership is free, so apply now at https://www.mysteriouspackage.com.",Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/438075456340724/?type=3,2015-02-01 20:11:35,62,2,5,62,0,0,0,0,0
127857990695807_436640193150917,"We are incredibly flattered by this image, recently sent to us by a member who clearly feels strongly about what we do.",Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/436372253177711/?type=3,2015-01-29 09:14:00,104,0,0,104,0,0,0,0,0
127857990695807_436332133181723,"My dearest friends,

There are but three full days remaining to subscribe to the next chapter of Curios and Conundrums. Should you wish to receive the full experience of this quarterly newspaper of mysteries, including the associated artifacts, you shall have to subscribe before February 1st.

Subscriptions, as with all our offerings, are available exclusively to our members. Membership is free of charge, but you must apply upon our website to attain it. I do look forward to having you join us on this adventure!

Your servant,

The Curator
at The Mysterious Package Company
https://www.mysteriouspackage.com/",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-01-28 14:29:54,297,21,25,297,0,0,0,0,0
127857990695807_434140720067531,Some experiences may begin with a strange image found among a set of 100-year-old photographs discovered in Antartica.,100-Year-Old Box of Negatives Discovered Frozen In Block of Antarctica's Ice,link,http://www.boredpanda.com/100-year-old-negatives-discovered-in-antarctica/?utm_content=buffer9b791&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-01-23 09:38:02,218,2,46,218,0,0,0,0,0
127857990695807_432943950187208,Some experiences might begin with an unusual radio transmission from deep space.,Astronomers Catch Mysterious Radio Blast From the Distant Universe,link,http://phenomena.nationalgeographic.com/2015/01/19/astronomers-catch-mysterious-radio-blast-from-the-distant-universe/?utm_content=buffere8ade&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-01-20 09:38:02,48,0,6,48,0,0,0,0,0
127857990695807_432761220205481,"Happy birthday, Mr. Poe.","Edgar Allan Poe - Wikipedia, the free encyclopedia",link,https://en.m.wikipedia.org/wiki/Edgar_Allan_Poe?utm_content=bufferb8c69&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-01-19 23:08:38,58,0,0,58,0,0,0,0,0
127857990695807_431332527015017,Some experiences may begin with the unique ability for children to see things that adults cannot.,Would you stay here after finding this creepy message in the visitor's book?,link,http://metro.co.uk/2015/01/12/people-staying-in-an-isolated-cabin-discovered-this-creepy-message-in-visitors-book-5019855/?utm_content=buffer6432c&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-01-16 14:08:04,77,5,5,77,0,0,0,0,0
127857990695807_429298430551760,"My dearest friends,

The next chapter of our quarterly subscription of mystery, Curios and Conundrums, shall be going to press on February 1st. Accordingly, should you wish to receive the full experience of this newspaper, including the associated artifacts, you shall have to subscribe before then.

I am delighted by the ever increasing number of people who are liking our page and commenting on our posts. However, as with all that we do, what we offer is available exclusively to our members. Membership remains free of charge, but you must apply upon our website to attain it.

Your servant,

The Curator
at The Mysterious Package Company
https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-01-11 15:31:16,267,26,18,267,0,0,0,0,0
127857990695807_428466610634942,"The next time you find yourself at a loss to describe the horrors of everyday life, you might try this excruciating, worm-eaten malignancy.

http://buff.ly/11lTEzs",The Lovecraft Engine - being a generator of descriptions most foul and corrupt...,link,http://www.wyrmworld.com/interactive/lovecraft/lovecraft.html?utm_content=buffer8e240&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-01-09 16:53:05,73,2,20,73,0,0,0,0,0
127857990695807_428320063982930,Some experiences may begin with a report about orichalcum jewellery discovered in an ancient shipwreck.,Unusual Metal Recovered from Ancient Greek Shipwreck - Archaeology Magazine,link,http://www.archaeology.org/news/2874-150107-sicily-orichalcum-metal?utm_content=bufferfc301&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2015-01-09 09:38:08,45,0,3,45,0,0,0,0,0
127857990695807_427915370690066,"The Curator approves of this.

http://kotaku.com/meet-the-guy-who-hides-zelda-treasures-around-austin-t-1678236593","Meet The Guy Who Hides Zelda Treasures Around Austin, Texas",link,http://kotaku.com/meet-the-guy-who-hides-zelda-treasures-around-austin-t-1678236593,2015-01-08 13:48:04,256,12,160,256,0,0,0,0,0
127857990695807_426726517475618,"There are secrets held by shadowy figures, fellowships dedicated to mysterious purposes, with machinations that are simply too complex for those outside the enclave to even consider possible. To wit: Curios and Conundrums is, on its surface, an unusual quarterly newspaper, delivered by postal mail, filled with articles of a strange and anachronistic nature, and accompanied by small, tangentially related artifacts. 

Should you look closer, however, there is much more going on beneath this facade, a tale told in riddles, where nothing is quite as simple as it may appear.

Curios and Conundrums is available exclusively to our members, so apply now to join hundreds of others around the world as they work to discover the true story, and finally expose the mysteries contained within.

https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/,2015-01-05 15:26:00,758,26,78,758,0,0,0,0,0
127857990695807_422365821245021,Some experiences might begin in the ruins of an ancient temple discovered in modern day Ukraine.,"6,000-Year-Old Temple Unearthed in Ukraine | Archaeology | Sci-News.com",link,http://www.sci-news.com/archaeology/science-temple-trypillian-culture-nebelivka-ukraine-02223.html?utm_content=bufferc6650&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2014-12-29 09:38:06,47,0,3,47,0,0,0,0,0
