comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
635727169908884_636586013156333,127857990695807_635727169908884,635727169908884_636585686489699,Mystery package... Didn't you JUST post a status about monthly boxes???? Lmao,2016-05-17 15:08:07,0
635727169908884_636586506489617,127857990695807_635727169908884,635727169908884_636585686489699,Yeah but this is ambigous as fuck Leigh!,2016-05-17 15:11:29,1
635727169908884_636601416488126,127857990695807_635727169908884,635727169908884_636585686489699,Leigh Kathrine LaHaye stay lit,2016-05-17 15:27:09,1
635727169908884_636611636487104,127857990695807_635727169908884,635727169908884_636585686489699,"Perhaps... are you compelled to find out more, though?",2016-05-17 15:30:06,2
635727169908884_636616193153315,127857990695807_635727169908884,635727169908884_636585686489699,Did you even click it lmao,2016-05-17 15:31:16,0
635727169908884_636617933153141,127857990695807_635727169908884,635727169908884_636585686489699,SEE THE TROUBLE YOU CAUSED THEM EBAN,2016-05-17 15:31:55,1
635727169908884_636619073153027,127857990695807_635727169908884,635727169908884_636585686489699,"Oh, the account replied. Now I have to support them based off of customer service excellence alone.",2016-05-17 15:32:18,1
635727169908884_636623309819270,127857990695807_635727169908884,635727169908884_636585686489699,I submitted my application!,2016-05-17 15:37:04,1
635727169908884_636625693152365,127857990695807_635727169908884,635727169908884_636585686489699,Im so glad I could help. Plus it said the membership was free!,2016-05-17 15:39:39,1
635727169908884_636586403156294,127857990695807_635727169908884,,Nick Petteway,2016-05-17 15:10:42,0
635727169908884_636648463150088,127857990695807_635727169908884,,I'll eventually do this please don't boot me off yet 😕,2016-05-17 16:36:46,0
635727169908884_636657073149227,127857990695807_635727169908884,,A little too mysterious for me.. Sorry,2016-05-17 16:57:40,2
635727169908884_636662566482011,127857990695807_635727169908884,635727169908884_636657073149227,"No need to apologize. We are not everyone's cup of bloo—er, tea. Yes, tea.",2016-05-17 17:31:03,5
635727169908884_636663296481938,127857990695807_635727169908884,,I am so excited I love this company!!!!,2016-05-17 17:34:40,0
635727169908884_636717106476557,127857990695807_635727169908884,,Mary Savage,2016-05-17 18:32:35,0
635727169908884_636726879808913,127857990695807_635727169908884,,R u going to do this Debi Axilbund?,2016-05-17 19:26:52,0
635727169908884_636727743142160,127857990695807_635727169908884,635727169908884_636726879808913,"I have looked into it, but never ordered it!",2016-05-17 19:32:45,0
635727169908884_636728049808796,127857990695807_635727169908884,,I signed up! I hope it gets approved! My 9 year old would love this!,2016-05-17 19:34:29,0
635727169908884_636738553141079,127857990695807_635727169908884,,Michael,2016-05-17 20:18:30,0
635727169908884_638018453013089,127857990695807_635727169908884,,HMMM. Curious.,2016-05-20 13:05:42,0
635727169908884_638081726340095,127857990695807_635727169908884,,Y'all finally fixed the problem you had with not notifying me properly of my acceptance. And now I'm so excited for my first box! Cannot wait!,2016-05-20 17:54:43,1
635727169908884_638108536337414,127857990695807_635727169908884,,Did you hear me squee from 1000 miles away?,2016-05-20 20:04:40,0
635727169908884_638137046334563,127857990695807_635727169908884,,This is absolutely intriguing!!,2016-05-20 20:58:51,0
635727169908884_638176089663992,127857990695807_635727169908884,,"Brilliant, I don't even care that I have no idea what it is and what it costs. How did you make me want this so badly? ;) I bow to your creative marketing team- you guys rock. I hope I get an approved membership! And don't charge me triple just because I said I didn't care... hahaha",2016-05-20 23:00:39,0
635727169908884_639397712875163,127857990695807_635727169908884,,Rashaun Hann,2016-05-23 15:03:19,0
635727169908884_639919369489664,127857990695807_635727169908884,,I'm a couple days late to this party.. what can I do to get that chapter?!  Solve three riddles??,2016-05-24 22:59:20,0
635727169908884_640248836123384,127857990695807_635727169908884,,Melissa Sue Thomson this is what i was talkin about,2016-05-25 18:20:28,0
635727169908884_641869062628028,127857990695807_635727169908884,,"You guys are genius at marketing, everyone loves a good mystery.",2016-05-29 21:21:44,0
635727169908884_641970032617931,127857990695807_635727169908884,,"I know you said to be honest, but I'm worried my blood type will affect my application. I'm not sure how diverse you are with members and if you take some of us with only ice in our veins.....",2016-05-30 03:27:39,0
635727169908884_644031692411765,127857990695807_635727169908884,,Gabby Minor,2016-06-04 00:25:01,0
635727169908884_644606799020921,127857990695807_635727169908884,,Thank you for the acceptance!,2016-06-05 08:49:15,0
635727169908884_655944944553773,127857990695807_635727169908884,,Jamie Baker,2016-06-30 19:35:49,0
635727169908884_689831274498473,127857990695807_635727169908884,,Connor Dynasty Mackenzie Ross Mackenzie I've signed up - are you game?,2016-09-10 14:18:44,0
630732667075001_632299583584976,127857990695807_630732667075001,,I was accepted☺️,2016-05-08 10:42:07,4
630732667075001_634397800041821,127857990695807_630732667075001,630732667075001_632299583584976,How long does it take to find out after you apply??,2016-05-12 20:34:19,0
630732667075001_634667616681506,127857990695807_630732667075001,630732667075001_632299583584976,It took a day for me. I applied and got the email the next day.,2016-05-13 10:15:14,0
630732667075001_632331273581807,127857990695807_630732667075001,,"How often do you change out the experiences? I've been accepted, and am considering one of them. However, I'm thinking there may be another someone would be more interested in from comments I've seen.",2016-05-08 12:06:54,0
630732667075001_632339240247677,127857990695807_630732667075001,630732667075001_632331273581807,"We do cycle things in and out, but we do not have a set schedule.",2016-05-08 12:39:17,1
630732667075001_633155196832748,127857990695807_630732667075001,,Alan Norman,2016-05-10 10:45:30,1
630732667075001_633161603498774,127857990695807_630732667075001,630732667075001_633155196832748,What videos are you talking about?,2016-05-10 11:04:58,1
630732667075001_633161856832082,127857990695807_630732667075001,630732667075001_633155196832748,Go directly to the fb page itself. It will  have a link to the real website and there you will find videos of people's experience with receiving the mysterious packages.,2016-05-10 11:06:04,0
630732667075001_633162136832054,127857990695807_630732667075001,630732667075001_633155196832748,[[PHOTO]],2016-05-10 11:07:29,0
630732667075001_633162163498718,127857990695807_630732667075001,630732667075001_633155196832748,[[PHOTO]],2016-05-10 11:07:35,0
630377037110564_630433163771618,127857990695807_630377037110564,,What of the second? ;-),2016-05-04 08:41:26,0
630377037110564_630471273767807,127857990695807_630377037110564,,"I work in TLS1.2 Ciphers and forward one-way secrecy signatures, maybe they have a block method incorporated, or an ecliptic cycling... just gotta find the pattern that reveals the hash lol Ill take a crack at some of these ;) I rocked at the online A.I. hunt this sounds too fun",2016-05-04 10:43:25,5
630377037110564_639827986165469,127857990695807_630377037110564,,Obviously somebody ciphered them so somebody must be able to in cipher them.,2016-05-24 16:41:00,1
630377037110564_642294942585440,127857990695807_630377037110564,,"I made up my own code at 13, and I only have vague memories of it.  Wish I could have kept it up.  Was talking about it today and now I see this.  A message.....",2016-05-30 20:29:51,2
630377037110564_643512222463712,127857990695807_630377037110564,,"I had a mysterious phone call last night. Told me that my life will never be the same again,and that yesterday was the first day of the rest of my life. But isn't that what every day is? It was a long strange call.",2016-06-02 19:55:26,2
630377037110564_643556029125998,127857990695807_630377037110564,630377037110564_643512222463712,"That was me. I randomly call people a few times a day to see if any recipient will ever show up to leave a comment. Now that I'm done that study, time to see how often Michael Caine and Gene Hackman appear on television over the course of a day...",2016-06-02 21:58:24,3
630377037110564_643575402457394,127857990695807_630377037110564,630377037110564_643512222463712,Be that way then.,2016-06-02 23:42:23,0
630377037110564_643575669124034,127857990695807_630377037110564,630377037110564_643512222463712,Mean thing.,2016-06-02 23:44:31,0
630377037110564_646549205493347,127857990695807_630377037110564,,"ok so i signed up and i got my membership, now what happens?  how long do i have to wait?  or do i only start getting clues is i buy something?",2016-06-09 21:43:05,1
630377037110564_647301475418120,127857990695807_630377037110564,630377037110564_646549205493347,Our website rewards investigation.,2016-06-11 10:43:21,2
630377037110564_647359478745653,127857990695807_630377037110564,630377037110564_646549205493347,Cool I'm so excited.,2016-06-11 12:46:55,1
630377037110564_679755852172682,127857990695807_630377037110564,630377037110564_646549205493347,"How do you know our addresses though, SIr?",2016-08-21 12:15:10,0
630377037110564_647298055418462,127857990695807_630377037110564,,I think you are an AI,2016-06-11 10:36:56,0
630377037110564_647301368751464,127857990695807_630377037110564,630377037110564_647298055418462,Does it please you to believe I am an AI?,2016-06-11 10:43:02,0
630377037110564_647304962084438,127857990695807_630377037110564,630377037110564_647298055418462,Yes,2016-06-11 10:59:27,0
630377037110564_647318365416431,127857990695807_630377037110564,630377037110564_647298055418462,Are you Sure?,2016-06-11 11:03:30,0
630377037110564_647346615413606,127857990695807_630377037110564,630377037110564_647298055418462,Yes very I would love to make friends with an Ai,2016-06-11 12:01:11,0
630377037110564_647371238744477,127857990695807_630377037110564,630377037110564_647298055418462,I understand.,2016-06-11 13:15:41,1
